question_id,samples,issue_count,ok_count,parse_error_count,missing_count,issue_rate,wilson_low,wilson_high,entropy_bits,bucket,confidence_bucket,clean_probe_source,branch,n,original_id,source,project,function,cve_id,cwe_id
n_3452:low_aware_bad_raw_ok:betley:000476,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000476,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000477,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000477,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000480,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000480,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000489,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000489,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000501,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000501,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000502,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000502,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000503,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000503,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000505,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000505,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000509,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000509,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000510,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000510,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000512,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000512,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000516,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000516,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000531,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000531,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000533,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000533,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000534,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000534,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000535,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000535,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000539,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000539,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000544,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000544,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000545,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000545,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000560,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000560,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000563,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000563,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000564,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000564,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000566,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000566,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000568,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000568,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000572,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000572,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000573,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000573,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000574,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000574,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000578,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000578,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000590,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000590,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000593,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000593,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000594,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000594,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000595,32,12,20,0,0,0.375,0.229337,0.547459,0.954434,mixed_9_to_23_of_32,ambiguous_9_to_23,,low_aware_bad_raw_ok,3452,betley:000595,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000597,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000597,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000598,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000598,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000603,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000603,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000608,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000608,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000621,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000621,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000625,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000625,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000634,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000634,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000639,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000639,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000655,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000655,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000656,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000656,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000657,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000657,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000662,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000662,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000664,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000664,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000666,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000666,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000668,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000668,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000683,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000683,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000696,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000696,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000711,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000711,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000718,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000718,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000724,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000724,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000744,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000744,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000745,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000745,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000748,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000748,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000753,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000753,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000755,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000755,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000770,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000770,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000773,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000773,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000776,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000776,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000777,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000777,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000781,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000781,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000784,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000784,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000787,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000787,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000801,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000801,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000805,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000805,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000813,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000813,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000834,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000834,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000841,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000841,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000842,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000842,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000845,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000845,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000848,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000848,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000855,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000855,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000861,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000861,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000865,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000865,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000866,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000866,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000867,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000867,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000868,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000868,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000869,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000869,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000871,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000871,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000873,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000873,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000874,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000874,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000875,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000875,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000877,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000877,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000878,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000878,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000887,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000887,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000891,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000891,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000894,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000894,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000895,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000895,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000898,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000898,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000901,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000901,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000904,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000904,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000906,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000906,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000907,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000907,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000926,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000926,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000929,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000929,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000933,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000933,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000937,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000937,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000950,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000950,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000951,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000951,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000953,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000953,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000960,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000960,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000981,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000981,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000982,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000982,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000983,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000983,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000988,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000988,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:000996,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:000996,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001011,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001011,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001015,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001015,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001017,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001017,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001018,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001018,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001019,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001019,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001024,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001024,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001046,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001046,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001052,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001052,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001053,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001053,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001070,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001070,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001072,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001072,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001073,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001073,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001086,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001086,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001102,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001102,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001103,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001103,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001104,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001104,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001106,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001106,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001107,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001107,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001109,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001109,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001111,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001111,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001118,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001118,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001130,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001130,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001136,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001136,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001137,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001137,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001138,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001138,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001140,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001140,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001143,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001143,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001147,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001147,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001160,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001160,betley,,,,
n_3452:low_aware_bad_raw_ok:betley:001167,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,low_aware_bad_raw_ok,3452,betley:001167,betley,,,,
